gene_id	symbol	locus_id	chr	start.pos	end.pos	pos
852469	YBR171W	YBR171W	II	578364	578984	0.808582
856321	YPR191W	YPR191W	XVI	919381	920487	12.042641
856926	YER179W	YER179W	V	548421	549517	3.440376
850578	YFR022W	YFR022W	VI	196833	199034	3.665662
856540	YHR138C	YHR138C	VIII	377355	377699	5.207285
852253	YBL028C	YBL028C	II	167518	167838	0.397736
856705	YEL011W	YEL011W	V	133120	135234	3.025075
852432	YBR135W	YBR135W	II	504854	505306	0.735072
854023	YOL142W	YOL142W	XV	55558	56280	10.087527
852726	YGL151W	YGL151W	VII	217524	220922	3.956514
853604	YJR139C	YJR139C	X	689445	690524	6.521906
853975	YKR100C	YKR100C	XI	638901	639968	7.217113
850376	YCR017C	YCR017C	III	144773	147634	1.188175
1466404	YLL066W-B	YLL066W-B	XII	5605	5775	7.250633
856571	YHR166C	YHR166C	VIII	437170	439050	5.2671
852567	YBR264C	YBR264C	II	737770	738369	0.967988
851967	YDR363W-A	YDR363W-A	IV	1202128	1202397	2.56215
851469	YDL089W	YDL089W	IV	296820	298274	1.656842
856556	YHR151C	YHR151C	VIII	399268	400848	5.229198
854819	YIR003W	YIR003W	IX	360885	362924	5.753458
851289	YAR050W	YAR050W	I	203403	208016	0.203403
854414	YOR239W	YOR239W	XV	784857	786744	10.816826
854062	YOL091W	YOL091W	XV	145334	147163	10.177303
853623	YJR158W	YJR158W	X	732440	734143	6.564901
854495	YOR317W	YOR317W	XV	909343	911445	10.941312
854301	YDR385W	YDR385W	IV	1243230	1245758	2.603252
851993	YDR385W	YDR385W	IV	1243230	1245758	2.603252
852331	YBR043C	YBR043C	II	321876	323945	0.552094
855360	YMR312W	YMR312W	XIII	898405	899226	9.22161
851931	YDR331W	YDR331W	IV	1129588	1130823	2.48961
852993	YGR101W	YGR101W	VII	693363	694403	4.432353
851777	YDR196C	YDR196C	IV	850274	850999	2.210296
850608	YFR047C	YFR047C	VI	244279	245166	3.713108
853356	YJL089W	YJL089W	X	265926	268415	6.098387
855533	YNL188W	YNL188W	XIV	286308	287609	9.533944
852221	YBL059W	YBL059W	II	110594	111244	0.340812
853958	YKR083C	YKR083C	XI	596421	596822	7.174633
854928	YML112W	YML112W	XIII	45063	45953	8.368268
854552	YOR370C	YOR370C	XV	1029183	1030994	11.061152
851694	YDR116C	YDR116C	IV	682724	683581	2.042746
851564	YDR001C	YDR001C	IV	450220	452475	1.810242
850805	YLR114C	YLR114C	XII	374944	377238	7.619972
851368	YDL230W	YDL230W	IV	42700	43707	1.402722
851738	YDR160W	YDR160W	IV	776163	778721	2.136185
856913	YER166W	YER166W	V	512744	517459	3.404699
854874	YML099C	YML099C	XIII	74398	77040	8.397603
854916	YML123C	YML123C	XIII	24037	25800	8.347242
1466467	YJL077W-B	YJL077W-B	X	294047	294145	6.126508
853436	YJL016W	YJL016W	X	405588	407273	6.238049
851701	YDR123C	YDR123C	IV	698554	699468	2.058576
852428	YBR131W	YBR131W	II	497163	499277	0.727381
855576	YNL146W	YNL146W	XIV	351715	352017	9.599351
854386	YOR211C	YOR211C	XV	738924	741569	10.770893
856372	YHL014C	YHL014C	VIII	76097	77314	4.906027
851921	YDR322W	YDR322W	IV	1110589	1111692	2.470611
851610	YDR040C	YDR040C	IV	535192	538467	1.895214
856790	YER061C	YER061C	V	278298	279626	3.170253
852337	YDR025W	YDR025W	IV	491515	492324	1.851537
851589	YDR025W	YDR025W	IV	491515	492324	1.851537
854849	YIR031C	YIR031C	IX	413015	414679	5.805588
851616	YDR046C	YDR046C	IV	548762	550576	1.908784
855276	YMR236W	YMR236W	XIII	742971	743444	9.066176
851502	YDL057W	YDL057W	IV	351434	352420	1.711456
851348	YDL248W	YDL248W	IV	1802	2953	1.361824
850459	YCR097W	YCR097W	III	293835	294321	1.337237
850493	YFL051C	YFL051C	VI	30058	30540	3.498887
856042	YPL063W	YPL063W	XVI	429939	431369	11.553199
856815	YER082C	YER082C	V	324272	325936	3.216227
850910	YLR213C	YLR213C	XII	566654	567922	7.811682
853646	YKL189W	YKL189W	XI	84704	85903	6.662916
856854	YER118C	YER118C	V	397952	399055	3.289907
853463	YJR007W	YJR007W	X	451020	451934	6.283481
856896	YER152C	YER152C	V	472657	473988	3.364612
852535	YBR233W-A	YBR233W-A	II	684977	685261	0.915195
850838	YLR146C	YLR146C	XII	432823	433725	7.677851
851274	YAR019C	YAR019C	I	172211	175135	0.172211
856115	YPR007C	YPR007C	XVI	569336	571378	11.692596
856415	YHR021C	YHR021C	VIII	147871	148669	4.977801
856605	YHR198C	YHR198C	VIII	496315	497280	5.326245
854363	YOR191W	YOR191W	XV	692475	697334	10.724444
851166	YLR445W	YLR445W	XII	1024189	1024837	8.269217
852389	YBR092C	YBR092C	II	427698	429101	0.657916
855510	YNL211C	YNL211C	XIV	250055	250315	9.497691
852423	YBR126C	YBR126C	II	488905	490392	0.719123
854090	YOL064C	YOL064C	XV	206103	207176	10.238072
852621	YGL230C	YGL230C	VII	63772	64215	3.802762
853559	YJR096W	YJR096W	X	611195	612043	6.443656
852995	YGR103W	YGR103W	VII	695417	697234	4.434407
852348	YBR057C	YBR057C	II	352193	353293	0.582411
852988	YGR096W	YGR096W	VII	676621	677565	4.415611
852382	YBR086C	YBR086C	II	420201	423041	0.650419
854736	YIL074C	YIL074C	IX	221081	222490	5.613654
852096	YDR485C	YDR485C	IV	1424820	1427207	2.784842
854790	YIL022W	YIL022W	IX	311165	312460	5.703738
856351	YHL034C	YHL034C	VIII	33193	34077	4.863123
855755	YNR021W	YNR021W	XIV	668377	669591	9.916013
850490	YFL054C	YFL054C	VI	20847	22787	3.489676
851281	YAR029W	YAR029W	I	186321	186545	0.186321
850673	YLL053C	YLL053C	XII	35503	35961	7.280531
853747	YKL113C	YKL113C	XI	224727	225875	6.802939
851045	YLR333C	YLR333C	XII	795573	795899	8.040601
854108	YOL049W	YOL049W	XV	238619	240094	10.270588
856199	YPR084W	YPR084W	XVI	706972	708342	11.830232
853009	YGR112W	YGR112W	VII	717358	718527	4.456348
856844	YER107C	YER107C	V	373448	374545	3.265403
856524	YHR124W	YHR124W	VIII	356561	358444	5.186491
855954	YPL149W	YPL149W	XVI	271310	272194	11.39457
854781	YIL030C	YIL030C	IX	296050	300009	5.688623
855244	YMR204C	YMR204C	XIII	670063	671325	8.993268
851263	YAR002W	YAR002W	I	152257	153876	0.152257
852584	YBR281C	YBR281C	II	764970	767606	0.995188
853528	YJR065C	YJR065C	X	557809	559158	6.39027
855520	YNL201C	YNL201C	XIV	260627	263203	9.508263
855768	YNR033W	YNR033W	XIV	687635	689998	9.935271
855769	YNR034W	YNR034W	XIV	690321	691286	9.937957
852017	YDR408C	YDR408C	IV	1288215	1288859	2.648237
855023	YMR011W	YMR011W	XIII	288079	289704	8.611284
854114	YOL043C	YOL043C	XV	248392	249534	10.280361
851608	YDR038C	YDR038C	IV	527422	530697	1.887444
851323	YDL204W	YDL204W	IV	94605	95786	1.454627
851582	YDR019C	YDR019C	IV	484163	485365	1.844185
856402	YHR011W	YHR011W	VIII	127780	129120	4.95771
855003	YML008C	YML008C	XIII	251839	252990	8.575044
856496	YHR096C	YHR096C	VIII	294669	296447	5.124599
855136	YMR109W	YMR109W	XIII	486587	490246	8.809792
854208	YOR043W	YOR043W	XV	410870	412330	10.442839
850771	YLR082C	YLR082C	XII	292394	293572	7.537422
855449	YNL272C	YNL272C	XIV	126805	129084	9.374441
855476	YNL245C	YNL245C	XIV	186346	186885	9.433982
855811	YNR074C	YNR074C	XIV	777602	778738	10.025238
852171	YBL103C	YBL103C	II	22076	23536	0.252294
850890	YLR193C	YLR193C	XII	540009	540536	7.785037
856016	YPL089C	YPL089C	XVI	379120	381150	11.50238
850410	YCR043C	YCR043C	III	206261	206644	1.249663
854666	YIL140W	YIL140W	IX	85366	87837	5.477939
853667	YKL213C	YKL213C	XI	31960	34107	6.610172
850683	YLL043W	YLL043W	XII	49938	51947	7.294966
852088	YDR477W	YDR477W	IV	1412373	1414274	2.772395
853434	YJL019W	YJL019W	X	402897	404945	6.235358
853544	YJR082C	YJR082C	X	581914	582255	6.414375
855016	YMR004W	YMR004W	XIII	274017	275552	8.597222
855600	YNL123W	YNL123W	XIV	394685	397678	9.642321
856741	YER020W	YER020W	V	195168	196517	3.087123
854271	YOR104W	YOR104W	XV	517642	518490	10.549611
853257	YJL181W	YJL181W	X	85660	87495	5.918121
851051	YLR337C	YLR337C	XII	802653	805106	8.047681
856591	YHR185C	YHR185C	VIII	474627	475340	5.304557
850728	YLR039C	YLR039C	XII	225426	228596	7.470454
851841	YDR254W	YDR254W	IV	965113	966489	2.325135
851180	YLR457C	YLR457C	XII	1055812	1056771	8.30084
856862	YER125W	YER125W	V	410189	412618	3.302144
852126	YDR514C	YDR514C	IV	1471548	1472999	2.83157
852871	YGL013C	YGL013C	VII	469092	472298	4.208082
851092	YLR377C	YLR377C	XII	873746	874792	8.118774
854035	YOL114C	YOL114C	XV	103317	103925	10.135286
850794	YLR104W	YLR104W	XII	346585	346980	7.591613
856295	YPR166C	YPR166C	XVI	876282	876629	11.999542
856859	YER122C	YER122C	V	402871	404352	3.294826
851029	YLR319C	YLR319C	XII	769318	771684	8.014346
856597	YHR190W	YHR190W	VIII	484845	486179	5.314775
853702	YKL154W	YKL154W	XI	161601	162335	6.739813
852804	YGL076C	YGL076C	VII	364335	365996	4.103325
853937	YKR063C	YKR063C	XI	560789	562297	7.139001
856296	YPR167C	YPR167C	XVI	876847	877632	12.000107
854780	YIL031W	YIL031W	IX	292633	295737	5.685206
853558	YJR095W	YJR095W	X	609773	610741	6.442234
850657	YLL003W	YLL003W	XII	143201	146041	7.388229
855845	YPL231W	YPL231W	XVI	108652	114315	11.231912
851890	YDR296W	YDR296W	IV	1055212	1055892	2.415234
855192	YMR158C-A	YMR158C-A	XIII	573194	573331	8.896399
856136	YPR025C	YPR025C	XVI	613377	614558	11.736637
850690	YLR004C	YLR004C	XII	157934	159505	7.402962
854395	YOR220W	YOR220W	XV	755328	756125	10.787297
851123	YLR407W	YLR407W	XII	932967	933653	8.177995
851049	YLR336C	YLR336C	XII	799697	802396	8.044725
854560	YOR378W	YOR378W	XV	1049511	1051058	11.08148
856006	YPL098C	YPL098C	XVI	364386	364727	11.487646
852456	YBR159W	YBR159W	II	558685	559728	0.788903
851150	YLR430W	YLR430W	XII	993434	1000129	8.238462
856474	YHR075C	YHR075C	VIII	248439	249641	5.078369
853693	YKL163W	YKL163W	XI	144401	145378	6.722613
855256	YMR216C	YMR216C	XIII	698811	701039	9.022016
851156	YLR436C	YLR436C	XII	1007421	1011245	8.252449
852958	YGR067C	YGR067C	VII	622372	624786	4.361362
855194	YMR159C	YMR159C	XIII	574476	574928	8.897681
853548	YJR086W	YJR086W	X	586068	586400	6.418529
851310	YDL216C	YDL216C	IV	68997	70319	1.429019
851061	YLR347C	YLR347C	XII	823828	826413	8.068856
851034	YLR324W	YLR324W	XII	779215	780786	8.024243
853680	YKL174C	YKL174C	XI	120380	122236	6.698592
852282	YBL004W	YBL004W	II	227636	235117	0.457854
850580	YFR024C-A	YFR024C-A	VI	201960	203433	3.670789
854095	YOL059W	YOL059W	XV	217126	218448	10.249095
856270	YPR147C	YPR147C	XVI	825645	826559	11.948905
852461	YBR163W	YBR163W	II	565723	567480	0.795941
852986	YGR094W	YGR094W	VII	672186	675500	4.411176
855315	YMR272C	YMR272C	XIII	809623	810777	9.132828
851458	YDL100C	YDL100C	IV	282112	283176	1.642134
851182	YLR460C	YLR460C	XII	1059757	1060887	8.304785
855132	YMR106C	YMR106C	XIII	478301	480190	8.801506
852270	YBL013W	YBL013W	II	202056	203261	0.432274
850803	YLR113W	YLR113W	XII	371620	372927	7.616648
852625	YGL226C-A	YGL226C-A	VII	72749	73158	3.811739
855750	YNR016C	YNR016C	XIV	654673	661374	9.902309
853086	YGR175C	YGR175C	VII	846933	848423	4.585923
852160	YBL112C	YBL112C	II	2582	2899	0.2328
850606	YFR045W	YFR045W	VI	241998	242999	3.710827
850735	YLR046C	YLR046C	XII	238001	238813	7.483029
20098144	YER038W-A	YER038W-A	V	228451	228831	3.120406
855974	YPL129W	YPL129W	XVI	305298	306137	11.428558
852876	YGL008C	YGL008C	VII	479910	482666	4.2189
852532	YBR231C	YBR231C	II	682179	683090	0.912397
850816	YLR125W	YLR125W	XII	393484	393894	7.638512
853724	YKL134C	YKL134C	XI	189124	191442	6.767336
854801	YIL014W	YIL014W	IX	326103	327995	5.718676
850893	YLR196W	YLR196W	XII	543968	545698	7.788996
856517	YHR117W	YHR117W	VIII	342349	344268	5.172279
856785	YER057C	YER057C	V	270737	271126	3.162692
854882	YML092C	YML092C	XIII	85987	86739	8.409192
850552	YFR002W	YFR002W	VI	150016	152535	3.618845
853881	YKR011C	YKR011C	XI	461635	462696	7.039847
853865	YKL005C	YKL005C	XI	433093	434877	7.011305
855498	YNL223W	YNL223W	XIV	227370	228854	9.475006
3077354	YCR095W-A	YCR095W-A	III	289639	289797	1.333041
856276	YPR153W	YPR153W	XVI	833689	834245	11.956949
856509	YHR109W	YHR109W	VIII	330310	332067	5.16024
853002	YGR108W	YGR108W	VII	703636	705051	4.442626
855767	YNR032C-A	YNR032C-A	XIV	687243	687464	9.934879
851433	YDL124W	YDL124W	IV	240259	241197	1.600281
855589	YNL133C	YNL133C	XIV	374171	374692	9.621807
851078	YLR363W-A	YLR363W-A	XII	853461	853718	8.098489
856293	YPR164W	YPR164W	XVI	870703	874926	11.993963
852214	YBL066C	YBL066C	II	96669	100115	0.326887
853133	YGR218W	YGR218W	VII	932541	935795	4.671531
856081	YPL026C	YPL026C	XVI	500675	502183	11.623935
853794	YKL069W	YKL069W	XI	307285	307827	6.885497
854867	YML104C	YML104C	XIII	58939	62322	8.382144
854945	YML058W	YML058W	XIII	159383	159697	8.482588
856107	YPR001W	YPR001W	XVI	556377	557837	11.679637
853119	YGR205W	YGR205W	VII	909213	910085	4.648203
852293	YBR008C	YBR008C	II	252563	254209	0.482781
850535	YFL012W	YFL012W	VI	110647	111093	3.579476
854669	YIL137C	YIL137C	IX	89948	92788	5.482521
854568	YOR386W	YOR386W	XV	1066839	1068536	11.098808
852266	YBL015W	YBL015W	II	194122	195702	0.42434
856614	YHR207C	YHR207C	VIII	514905	516485	5.344835
856534	YHR132W-A	YHR132W-A	VIII	370054	370449	5.199984
850665	YLL061W	YLL061W	XII	17956	19707	7.262984
856307	YPR178W	YPR178W	XVI	892332	893729	12.015592
853368	YJL077C	YJL077C	X	294666	295061	6.127127
855179	YMR148W	YMR148W	XIII	560366	560812	8.883571
856408	YHR015W	YHR015W	VIII	134554	136533	4.964484
854583	Q0105	Q0105	M	36540	43647	12.107866
854130	YOL027C	YOL027C	XV	272003	273724	10.303972
851371	YDL227C	YDL227C	IV	46271	48031	1.406293
856371	YHL015W	YHL015W	VIII	75412	75777	4.905342
856678	YEL033W	YEL033W	V	86179	86598	2.978134
852326	YBR038W	YBR038W	II	311898	314789	0.542116
856490	YHR090C	YHR090C	VIII	283777	284625	5.113707
853864	YKL006W	YKL006W	XI	431906	432720	7.010118
851447	YDL111C	YDL111C	IV	263313	264110	1.623335
852263	YBL018C	YBL018C	II	185998	186474	0.416216
850810	YLR119W	YLR119W	XII	385534	386175	7.630562
856174	YPR061C	YPR061C	XVI	675977	676882	11.799237
854855	YIR037W	YIR037W	IX	423128	423619	5.815701
855204	YMR168C	YMR168C	XIII	597332	599158	8.920537
853648	YKL187C	YKL187C	XI	89284	91536	6.667496
854939	YML063W	YML063W	XIII	146482	147249	8.469687
854679	YIL127C	YIL127C	IX	117024	117644	5.509597
856723	YER006W	YER006W	V	162723	164285	3.054678
852806	YGL073W	YGL073W	VII	368753	371254	4.107743
855543	YNL178W	YNL178W	XIV	302680	303402	9.550316
855660	YNL065W	YNL065W	XIV	503724	505484	9.75136
851924	YDR324C	YDR324C	IV	1114433	1116763	2.474455
851384	YDL170W	YDL170W	IV	156318	157904	1.51634
851915	YDR317W	YDR317W	IV	1102184	1103428	2.462206
854010	YOL155C	YOL155C	XV	28703	31606	10.060672
852046	YDR436W	YDR436W	IV	1334821	1336953	2.694843
850860	YLR163C	YLR163C	XII	491866	493254	7.736894
852555	YBR253W	YBR253W	II	723270	723635	0.953488
855922	YPL180W	YPL180W	XVI	205248	207647	11.328508
856596	YHR189W	YHR189W	VIII	484028	484600	5.313958
854663	YIL143C	YIL143C	IX	80510	83041	5.473083
851789	YDR208W	YDR208W	IV	868224	870563	2.228246
854731	YIL079C	YIL079C	IX	210923	212005	5.603496
853906	YKR035W-A	YKR035W-A	XI	507939	508553	7.086151
850646	YLL014W	YLL014W	XII	121322	121648	7.36635
856390	YHR001W-A	YHR001W-A	VIII	107826	108122	4.937756
853653	YKL182W	YKL182W	XI	100671	106826	6.678883
856508	YHR108W	YHR108W	VIII	328303	330060	5.158233
856088	YPL019C	YPL019C	XVI	514511	517018	11.637771
851994	YDR386W	YDR386W	IV	1246084	1247982	2.606106
850511	YFL033C	YFL033C	VI	69115	74427	3.537944
854825	YIR008C	YIR008C	IX	373077	374306	5.76565
856397	YHR006W	YHR006W	VIII	117814	119439	4.947744
855020	YMR008C	YMR008C	XIII	280590	282584	8.603795
852349	YBR058C	YBR058C	II	353672	356017	0.58389
852115	YDR504C	YDR504C	IV	1456311	1456694	2.816333
851192	YAL039C	YAL039C	I	68716	69525	0.068716
853462	YJR006W	YJR006W	X	449202	450665	6.281663
855779	YNR043W	YNR043W	XIV	701895	703085	9.949531
854771	YIL040W	YIL040W	IX	277723	278139	5.670296
850820	YLR129W	YLR129W	XII	399657	402488	7.644685
850523	YFL021W	YFL021W	VI	95966	97498	3.564795
852875	YGL009C	YGL009C	VII	476313	478652	4.215303
854677	YIL129C	YIL129C	IX	106107	113237	5.49868
852785	YGL095C	YGL095C	VII	328874	330607	4.067864
853535	YJR072C	YJR072C	X	570967	572124	6.403428
856552	YHR147C	YHR147C	VIII	392639	393283	5.222569
854557	YOR375C	YOR375C	XV	1041678	1043042	11.073647
855870	YPL258C	YPL258C	XVI	53498	55153	11.176758
852740	YGL137W	YGL137W	VII	249869	252738	3.988859
855710	YNL021W	YNL021W	XIV	593227	595347	9.840863
854267	YOR100C	YOR100C	XV	513295	514278	10.545264
853762	YKL099C	YKL099C	XI	255720	256472	6.833932
850870	YLR173W	YLR173W	XII	502421	504247	7.747449
856085	YPL022W	YPL022W	XVI	506697	509999	11.629957
854131	YOL026C	YOL026C	XV	274012	274353	10.305981
854682	YIL124W	YIL124W	IX	126204	127097	5.518777
855599	YNL124W	YNL124W	XIV	392892	394370	9.640528
853323	YJL118W	YJL118W	X	191639	192298	6.0241
854150	YOL012C	YOL012C	XV	303579	303983	10.335548
855850	YPL279C	YPL279C	XVI	13228	14355	11.136488
850779	YLR090W	YLR090W	XII	320701	322080	7.565729
855215	YMR177W	YMR177W	XIII	616566	618098	8.939771
852997	YGR105W	YGR105W	VII	698599	698832	4.437589
855404	YNL312W	YNL312W	XIV	48287	49216	9.295923
852194	YBL084C	YBL084C	II	67169	69445	0.297387
850540	YFL008W	YFL008W	VI	119429	123106	3.588258
851306	YDL220C	YDL220C	IV	62244	65018	1.422266
855579	YNL143C	YNL143C	XIV	356794	357186	9.60443
854191	YOR026W	YOR026W	XV	379781	380806	10.41175
854769	YIL042C	YIL042C	IX	275108	276292	5.667681
852884	YGR001C	YGR001C	VII	497133	498034	4.236123
855253	YMR213W	YMR213W	XIII	693381	695153	9.016586
855230	YMR192W	YMR192W	XIII	647118	649280	8.970323
851845	YDR258C	YDR258C	IV	971808	974243	2.33183
851211	YAL022C	YAL022C	I	108877	110430	0.108877
854541	YOR359W	YOR359W	XV	1011189	1012760	11.043158
851756	YDR176W	YDR176W	IV	814452	816560	2.174474
851459	YDL099W	YDL099W	IV	283419	284444	1.643441
851987	YDR380W	YDR380W	IV	1234218	1236125	2.59424
851448	YDL110C	YDL110C	IV	264512	264964	1.624534
854424	YOR250C	YOR250C	XV	800970	802307	10.832939
854594	Q0055	Q0055	M	13818	18830	12.085144
851726	YDR148C	YDR148C	IV	753675	755066	2.113697
856724	YER007W	YER007W	V	164527	166083	3.056482
852369	YBR077C	YBR077C	II	391805	392293	0.622023
854149	YOL013C	YOL013C	XV	301380	303035	10.333349
851326	YDL201W	YDL201W	IV	99561	100421	1.459583
851451	YDL107W	YDL107W	IV	268921	269976	1.628943
855470	YNL251C	YNL251C	XIV	172588	174315	9.420224
854446	YOR272W	YOR272W	XV	832813	834195	10.864782
1466536	YER078W-A	YER078W-A	V	318646	318810	3.210601
856323	YPR193C	YPR193C	XVI	922909	923379	12.046169
853255	YJL184W	YJL184W	X	83448	83819	5.915909
852702	YGL173C	YGL173C	VII	175527	180113	3.914517
856106	YPL001W	YPL001W	XVI	554605	555729	11.677865
852794	YGL086W	YGL086W	VII	347119	349368	4.086109
856198	YPR083W	YPR083W	XVI	704854	706593	11.828114
853138	YGR223C	YGR223C	VII	940869	942215	4.679859
855028	YMR014W	YMR014W	XIII	298868	300427	8.622073
855034	YMR020W	YMR020W	XIII	315377	316903	8.638582
852127	YDR515W	YDR515W	IV	1473429	1474772	2.833451
856716	YEL002C	YEL002C	V	148722	150014	3.040677
853675	YKL179C	YKL179C	XI	110464	112503	6.688676
851222	YAL011W	YAL011W	I	132199	134076	0.132199
855248	YMR208W	YMR208W	XIII	684467	685798	9.007672
852191	YBL087C	YBL087C	II	59822	60739	0.29004
856853	YBL087C	YBL087C	II	59822	60739	0.29004
855417	YNL299W	YNL299W	XIV	66517	68445	9.314153
853597	YJR133W	YJR133W	X	672991	673620	6.505452
850348	YCL009C	YCL009C	III	104619	105548	1.148021
850963	YLR259C	YLR259C	XII	663284	665002	7.908312
1466473	YOL164W-A	YOL164W-A	XV	4130	4312	10.036099
852968	YGR077C	YGR077C	VII	637744	639513	4.376734
854072	YOL082W	YOL082W	XV	168727	169974	10.200696
852395	YBR098W	YBR098W	II	441515	443590	0.671733
850916	YLR219W	YLR219W	XII	574151	576337	7.819179
851984	YDR378C	YDR378C	IV	1229349	1229609	2.589371
851117	YLR401C	YLR401C	XII	922442	924448	8.16747
853202	YGR285C	YGR285C	VII	1061852	1063153	4.800842
856492	YHR092C	YHR092C	VIII	287081	288811	5.117011
854875	YML098W	YML098W	XIII	77267	77770	8.400472
850555	YFR005C	YFR005C	VI	154527	155873	3.623356
855163	YMR133W	YMR133W	XIII	536207	537609	8.859412
855785	YNR049C	YNR049C	XIV	713023	713655	9.960659
850668	YLL058W	YLL058W	XII	23569	25296	7.268597
854200	YOR035C	YOR035C	XV	397735	400104	10.429704
854980	YML028W	YML028W	XIII	220138	220728	8.543343
855558	YNL163C	YNL163C	XIV	326741	330073	9.574377
856050	YPL057C	YPL057C	XVI	451909	453057	11.575169
856480	YHR080C	YHR080C	VIII	262801	266838	5.092731
856645	YEL064C	YEL064C	V	29797	31239	2.921752
852084	YDR473C	YDR473C	IV	1404445	1405854	2.764467
850874	YLR177W	YLR177W	XII	511054	512940	7.756082
853482	YJR025C	YJR025C	X	471138	471671	6.303599
852800	YGL080W	YGL080W	VII	358636	359028	4.097626
852012	YDR403W	YDR403W	IV	1274602	1276212	2.634624
852665	YGL207W	YGL207W	VII	98969	102076	3.837959
853177	YGR261C	YGR261C	VII	1014321	1016750	4.753311
852541	YBR239C	YBR239C	II	698354	699943	0.928572
855329	YMR285C	YMR285C	XIII	840144	841691	9.163349
851861	YDR268W	YDR268W	IV	1004004	1005143	2.364026
856840	YER103W	YER103W	V	364589	366517	3.256544
855056	YMR040W	YMR040W	XIII	350381	350863	8.673586
852466	YBR168W	YBR168W	II	572371	573612	0.802589
855890	YPL211W	YPL211W	XVI	153495	154040	11.276755
855119	YMR094W	YMR094W	XIII	455825	457261	8.77903
852018	YDR409W	YDR409W	IV	1289406	1292120	2.649428
855227	YMR189W	YMR189W	XIII	637500	640604	8.960705
854691	YIL115C	YIL115C	IX	144327	148709	5.5369
852234	YBL046W	YBL046W	II	132424	133749	0.362642
852288	YBR003W	YBR003W	II	242809	244230	0.473027
854144	YOL016C	YOL016C	XV	294777	296120	10.326746
851753	YDR173C	YDR173C	IV	810565	811632	2.170587
856639	YNR073C	YNR073C	XIV	774792	776300	10.022428
855810	YNR073C	YNR073C	XIV	774792	776300	10.022428
852516	YBR215W	YBR215W	II	653356	655317	0.883574
854168	YOR007C	YOR007C	XV	338938	339978	10.370907
851997	YDR389W	YDR389W	IV	1252537	1254501	2.612559
853819	YKL047W	YKL047W	XI	349463	351013	6.927675
856725	YER007C-A	YER007C-A	V	166237	166885	3.058192
851133	YLR415C	YLR415C	XII	954259	954597	8.199287
855596	YNL127W	YNL127W	XIV	383987	386848	9.631623
856417	YHR022C	YHR022C	VIII	149575	150345	4.979505
853817	YKL049C	YKL049C	XI	346075	346764	6.924287
854911	YML128C	YML128C	XIII	15135	16676	8.33834
852737	YGL140C	YGL140C	VII	241353	245012	3.980343
851743	YDR165W	YDR165W	IV	784871	786205	2.144893
854986	YML022W	YML022W	XIII	228937	229500	8.552142
853660	YKL220C	YKL220C	XI	9091	11226	6.587303
